,Headline,Country
8881,"New Jersey COVID Update: Capacity restrictions eased, but Gov. Murphy warns against complacency",New Jersey
8882,"New Jersey appears to be in yet another COVID wave with cases, hospitalizations rising",New Jersey
8883,This N.J. county has one of the lowest COVID transmission rates in the U.S.,New Jersey
8884,"COVID NJ Update: Governor Phil Murphy says no virtual learning in fall, Newark Mayor Ras Baraka wants vaccines opened to all",New Jersey
8885,NJ now has nation's highest rate of new COVID cases. Will expected vaccine windfall help?,New Jersey
8886,NJ COVID Update: 70% of adult population in state fully vaccinated,New Jersey
8887,Busy Biden Projects the ‘Command’ in ‘Commander in Chief’,New Jersey
8888,"N.J. reports 28 confirmed COVID deaths, 4,339 cases. It’s the most cases since January.",New Jersey
8889,"N.J. coronavirus update: Mask mandates ‘not a polite suggestion,’ Murphy tells schools",New Jersey
8890,COVID delta variant spreads in NJ nursing homes as two units at veterans home quarantined,New Jersey
8891,"COVID-19 is again rising fast in North Jersey, the Shore, and the Poconos",New Jersey
8892,"N.J. reports 56 COVID deaths, 3,047 cases with capacity limits at restaurants, gyms, casinos set to increase",New Jersey
8893,"Once the Virus Epicenter, New York and New Jersey Rates Lead Nation Again",New Jersey
8894,"NJ COVID latest: Sunday, September 12, 2021",New Jersey
8895,N.J. coronavirus update: State will pay $500 to people who return to the workforce,New Jersey
8896,"New Jersey's Covid surge is worsening, but government says no extra vaccines heading its way",New Jersey
8897,New Jersey seeks to end COVID-19 public health emergency in June,New Jersey
8898,"N.J. reports 4 COVID deaths, 194 cases. Hospitalizations fall below 400 patients for 1st time in 8 months.",New Jersey
8899,New Jersey hospital system fires 6 workers who failed to get vaccinated against coronavirus,New Jersey
8900,"N.J. reports 2,352 COVID cases, 42 deaths. Hospitalizations surge above 1,000 patients.",New Jersey
8901,Omicron might be coming. But delta still plagues N.J. as COVID cases again rise.,New Jersey
8902,"NJ COVID latest: Monday, November 29, 2021",New Jersey
8903,"NJ COVID latest: Tuesday, November 23, 2021",New Jersey
8904,"NJ COVID latest: Monday, November 22, 2021",New Jersey
8905,Omicron variant update: Where the new COVID variant has been detected so far,New Jersey
8906,"COVID hospitalizations plummet in NJ, but will that continue as holiday season approaches?",New Jersey
8907,"See New Jersey School's COVID Cases, Vaccination Rates In New Dashboard",New Jersey
8908,COVID cases rising as NJ prepares to vax kids,New Jersey
8909,"Princeton Sees COVID Cases Spike, Driving Push For Booster Shots",New Jersey
8910,NJ lawmaker: Drop vaccine requirements for people who had COVID,New Jersey
8911,Why telling a cop you have Covid in New Jersey could get you 10 years in prison,New Jersey
8912,New Jersey officials encourage residents to ‘get a booster’,New Jersey
8913,Department of Health | News | Statement From New Jersey Department of Health Commissioner Judith Persichilli on CDC Recommendation of Pfizer Vaccine for 5- through 11-Year-Olds,New Jersey
8914,"Morristown, NJ HS goes remote after spike in COVID-19 cases",New Jersey
8915,"What is the new COVID variant, and why are scientists worried?",New Jersey
8916,"Latest COVID Breakthrough Case Numbers In New Jersey | Hillsborough, NJ Patch",New Jersey
8917,Rutgers seeks more NJ volunteers under 5 for COVID vaccine trial,New Jersey
8918,"GOP lawmakers who defy new COVID rules for N.J. Statehouse access could be shut out, top cop says",New Jersey
8919,DePhillips proposes reshaping capitol commission in response to Covid mandates,New Jersey
8920,Delta plus is escalating a COVID spike in the U.K. Could it spell trouble for N.J.?,New Jersey
8921,"New Jersey's most 'vulnerable communities' hit hardest by COVID-19, hospital study shows",New Jersey
8922,"Despite scant details, NJ OKs $700 million for various projects",New Jersey
8923,"New Jersey bucked U.S. trend in drug overdoses last year, but 2021 could be the deadliest",New Jersey
8924,Pennacchio: What if Democrat Leadership Had Worked This Hard to Keep COVID Out of Nursing Homes?,New Jersey
8925,A Jersey guy wrote the book on COVID vaccinations | Mulshine,New Jersey
8926,"The Omicron variant, childhood infections and long COVID: It’s a bigger war now | Opinion",New Jersey
8927,High Percent Of Hoboken Residents Over 30 Have Gotten COVID Shot,New Jersey
8928,Post-COVID brain fog - a rapidly growing problem in NJ,New Jersey
8929,Japan starts booster COVID vaccinations amid omicron scare,New Jersey
8930,"Loved and Lost: Mirba Vega emigrated from Cuba, drove a school bus wearing high heels",New Jersey
8931,"New pilot program in NJ pairs up troopers, mental health experts",New Jersey
8932,NJ's Pandemic Relief Fund has raised $83 million and counting,New Jersey
8933,"Get booster shots as soon as you can, health experts say, as Omicron's spread collides with the relentless Delta variant",New Jersey
8934,"Long Valley Pharmacy Hosts Pediatric COVID Vaccine Clinic, Dec. 7",New Jersey
8935,Actor Kristy Swanson hospitalized with COVID-related pneumonia in N.J.,New Jersey
8936,"Omicron variant remains a concern, but isn't impacting daily life",New Jersey
8937,Germany's designated chancellor backs COVID vaccine mandate,New Jersey
8938,"Covid-19 Pandemic: Live Updates and News for Dec. 1, 2021",New Jersey
8939,"Mexico to reverse course, give COVID-19 booster shots",New Jersey
8940,Gov. Phil Murphy earmarks $2M from federal funds for Paterson Great Falls visitor center,New Jersey
8941,New Jersey’s Dr. Oz to Enter Pennsylvania Senate Race,New Jersey
8942,"Omicron COVID variant: No cases in Pa., Del., NJ yet",New Jersey
8943,Hillsborough School Overnight Trips Still Prohibited Due To COVID,New Jersey
8944,Lame Cardi B won't admit she's living in New Jersey (Opinion),New Jersey
8945,New Jersey and national GOP embraces natural immunity as substitute for vaccines,New Jersey
8946,"Delta Variant Still A Concern In New Jersey, Despite Attention Turning To Omicron",New Jersey
8947,FDA advisors narrowly recommend Merck’s COVID-19 pill for authorization,New Jersey
8948,Murphy says COVID-19 prevention efforts led to high unemployment rate,New Jersey
8949,Paterson Leading The Way In Getting COVID Booster Shots,New Jersey
8950,CDC expands omicron testing to four airports as direct flights continue from southern Africa,New Jersey
8951,"State's weekly cases remain under 10,000; deaths' rise 467 more than week ago",New Jersey
8952,NJEA statement on new COVID safety measures for schools,New Jersey
8953,"Timo Meier, Noah Gregor shine as Sharks stay unbeaten on road trip",New Jersey
8954,Small Business Saturday: See how NJ entrepreneurs spurred by COVID have learned to adapt,New Jersey
8955,Delta variant now dominant coronavirus strain in New Jersey,New Jersey
8956,"Brace yourselves, New Jersey: Another COVID winter is coming",New Jersey
8957,Omicron was in Netherlands before South Africa raised alarm about new coronavirus variant,New Jersey
8958,"New Jersey COVID Update: Health care workers in NJ must get vaccinated or test, Murphy says starting September 7",New Jersey
8959,"As New Jersey’s sex abuse lawsuit window closes, victims could have a long road ahead to seek justice",New Jersey
8960,HomeFront panel discussion on COVID-19 impacts,New Jersey
8961,"New Jersey, Country See Spike in Children Hospitalized With COVID-19",New Jersey
8962,"Michigan schools close to deep clean for COVID-19, expert says it's 'absurd'",New Jersey
8963,The mu COVID variant has been detected in New Jersey. Here's what we know about it,New Jersey
8964,"COVID Update: New Jersey ends coronavirus Public Health Emergency, indoor gathering limits lifted",New Jersey
8965,"NJ COVID latest: Saturday, August 7, 2021",New Jersey
8966,"New Jersey Officials Concerned Over Uptick In COVID-19 Cases Among Unvaccinated, Announce More Than 3,000 Breakthrough Cases",New Jersey
8967,N.J. Covid Cases Decline Significantly,New Jersey
8968,Hospital visitor restrictions return in parts of New Jersey as COVID cases spike,New Jersey
8969,"At Some Chicago Schools, Fewer Than 5 Students Signed Up For COVID Testing",New Jersey
8970,"NJ COVID latest: Sunday, September 26, 2021",New Jersey
8971,"Office of the Governor | TRANSCRIPT: September 15th, 2021 Coronavirus Briefing Media",New Jersey
8972,New COVID cases plunge in NJ,New Jersey
8973,'Citizens Have Spoken' Declares NJ Legislative Panel,New Jersey
8974,Russian coronavirus-denying monk given prison sentence,New Jersey
8975,Office of the Governor | Governor Murphy Announces Loosening of COVID-19 Restrictions,New Jersey
8976,"NJ COVID latest: Monday, September 6, 2021",New Jersey
8977,"N.J. reports 38 COVID deaths, 1,822 cases as pandemic becomes deadliest in U.S. history",New Jersey
8978,"NJ COVID Update: New Jersey lifts outdoor mask mandate for all, while indoor rules remain in place",New Jersey
8979,"Office of the Governor | Governor Murphy Lifts Major COVID-19 Restrictions, Moves Forward with Most Significant Reopening Steps to Date",New Jersey
8980,"Delta variant continues to spread in NJ, on track to be most dominant COVID strain",New Jersey
8981,Here Are All the COVID Restrictions That Will Vanish in NJ This Week,New Jersey
8982,Devils program helping Black-owned businesses in New Jersey,New Jersey
8983,"N.J. reports 9 COVID deaths, 2,407 cases (the most since April) as Murphy to announce N.J. teachers must be v",New Jersey
8984,"New Jersey likely to pause reopening plans as Covid cases rise, governor says",New Jersey
8985,"Back to the Bar, Buffett as NJ Loosens COVID Rules on Restaurants, Events",New Jersey
8986,Delta variant surges to predominant COVID-19 strain in N.J.,New Jersey
8987,Latest COVID-19 Numbers Show Downward Trend But Precautions Necessary As Many Remain Unvaccinated,New Jersey
8988,"N.J. reports 56 COVID deaths, 3,047 cases with capacity limits at restaurants, gyms, casinos set to increase",New Jersey
8989,"Union County to Hold First Fresh Start Mobile Shower and Laundry Service on December 1 – County of Union, New Jersey",New Jersey
8990,Greece mandates COVID-19 vaccinations for residents over 60,New Jersey
8991,Signs point to possible new COVID restrictions coming in NJ,New Jersey
8992,What new COVID restrictions are likely for NJ?,New Jersey
8993,New Jersey to announce end of indoor mask mandate for those fully vaccinated against COVID,New Jersey
8994,"NJ COVID Update: Gov. Phil Murphy announces increase in capacity for outdoor, indoor events",New Jersey
8995,"N.J. reports 52 new COVID deaths, 2,021 more positive tests. Indoor capacity limits to increase.",New Jersey
8996,New models predict COVID spread uptick in New Jersey around Thanksgiving,New Jersey
8997,Biden's edicts 'defanged' as president 'maxed out his COVID credit card': 'The Five',New Jersey
8998,"Analysis | The Trailer: The Omicron Yawn: As a covid variant looms, Republicans run harder against mandates",New Jersey
8999,New Jersey officials strongly recommend masking in indoor settings with increased risk of COVID-19,New Jersey
9000,"New Mexico COVID-19 update: 1,132 new cases, totaling 314,264",New Mexico
9001,"New Mexico hospitals brace for more COVID-19 patients in December, urge residents to get vaccinated",New Mexico
9002,COVID-19 in New Mexico: “Things Continue to Get Worse”,New Mexico
9003,Behind the story: How much did COVID affect New Mexico’s school kids?,New Mexico
9004,State extends booster eligibility to all New Mexico adults | Office of the Governor - Michelle Lujan Grisham,New Mexico
9005,Military deploys medical team to New Mexico to help treat COVID-19 patients,New Mexico
9006,Proof of COVID-19 vaccination needed to attend New Mexico Legislature,New Mexico
9007,Here’s how close New Mexico is to being vaccinated against COVID-19,New Mexico
9008,New Mexico extends eligibility for COVID-19 boosters to all adults | TheHill,New Mexico
9009,"New Mexico planning COVID vaccine clinics for kids, broader school testing program as cases increase",New Mexico
9010,Will you need to be vaccinated to watch Lobo games at The Pit?,New Mexico
9011,COVID-19 hot spots offer sign of what could be ahead for US,New Mexico
9012,NM reports no COVID deaths reported in Eddy County before Thanksgiving,New Mexico
9013,'We're all tired': Nurses take to the streets in their fight against COVID-19,New Mexico
